index,Country Code,EEUU,asilo+EEUU,asilo+españa,emigrar,inmigrar,inmigrar+EEUU,inmigrar+españa,isPartial,word
2015-02-01,EC,,12.0,,,,,,False,asilo+EEUU
2015-02-08,EC,,11.0,,,,,,False,asilo+EEUU
2015-02-15,EC,,12.0,,,,,,False,asilo+EEUU
2015-02-22,EC,,16.0,,,,,,False,asilo+EEUU
2015-03-01,EC,,10.0,,,,,,False,asilo+EEUU
2015-03-08,EC,,19.0,,,,,,False,asilo+EEUU
2015-03-15,EC,,15.0,,,,,,False,asilo+EEUU
2015-03-22,EC,,14.0,,,,,,False,asilo+EEUU
2015-03-29,EC,,14.0,,,,,,False,asilo+EEUU
2015-04-05,EC,,14.0,,,,,,False,asilo+EEUU
2015-04-12,EC,,17.0,,,,,,False,asilo+EEUU
2015-04-19,EC,,13.0,,,,,,False,asilo+EEUU
2015-04-26,EC,,12.0,,,,,,False,asilo+EEUU
2015-05-03,EC,,13.0,,,,,,False,asilo+EEUU
2015-05-10,EC,,13.0,,,,,,False,asilo+EEUU
2015-05-17,EC,,13.0,,,,,,False,asilo+EEUU
2015-05-24,EC,,13.0,,,,,,False,asilo+EEUU
2015-05-31,EC,,15.0,,,,,,False,asilo+EEUU
2015-06-07,EC,,12.0,,,,,,False,asilo+EEUU
2015-06-14,EC,,14.0,,,,,,False,asilo+EEUU
2015-06-21,EC,,14.0,,,,,,False,asilo+EEUU
2015-06-28,EC,,16.0,,,,,,False,asilo+EEUU
2015-07-05,EC,,14.0,,,,,,False,asilo+EEUU
2015-07-12,EC,,14.0,,,,,,False,asilo+EEUU
2015-07-19,EC,,12.0,,,,,,False,asilo+EEUU
2015-07-26,EC,,15.0,,,,,,False,asilo+EEUU
2015-08-02,EC,,11.0,,,,,,False,asilo+EEUU
2015-08-09,EC,,14.0,,,,,,False,asilo+EEUU
2015-08-16,EC,,12.0,,,,,,False,asilo+EEUU
2015-08-23,EC,,15.0,,,,,,False,asilo+EEUU
2015-08-30,EC,,18.0,,,,,,False,asilo+EEUU
2015-09-06,EC,,16.0,,,,,,False,asilo+EEUU
2015-09-13,EC,,19.0,,,,,,False,asilo+EEUU
2015-09-20,EC,,22.0,,,,,,False,asilo+EEUU
2015-09-27,EC,,17.0,,,,,,False,asilo+EEUU
2015-10-04,EC,,11.0,,,,,,False,asilo+EEUU
2015-10-11,EC,,19.0,,,,,,False,asilo+EEUU
2015-10-18,EC,,16.0,,,,,,False,asilo+EEUU
2015-10-25,EC,,16.0,,,,,,False,asilo+EEUU
2015-11-01,EC,,12.0,,,,,,False,asilo+EEUU
2015-11-08,EC,,14.0,,,,,,False,asilo+EEUU
2015-11-15,EC,,15.0,,,,,,False,asilo+EEUU
2015-11-22,EC,,20.0,,,,,,False,asilo+EEUU
2015-11-29,EC,,17.0,,,,,,False,asilo+EEUU
2015-12-06,EC,,18.0,,,,,,False,asilo+EEUU
2015-12-13,EC,,16.0,,,,,,False,asilo+EEUU
2015-12-20,EC,,15.0,,,,,,False,asilo+EEUU
2015-12-27,EC,,11.0,,,,,,False,asilo+EEUU
2016-01-03,EC,,12.0,,,,,,False,asilo+EEUU
2016-01-10,EC,,14.0,,,,,,False,asilo+EEUU
2016-01-17,EC,,16.0,,,,,,False,asilo+EEUU
2016-01-24,EC,,16.0,,,,,,False,asilo+EEUU
2016-01-31,EC,,15.0,,,,,,False,asilo+EEUU
2016-02-07,EC,,16.0,,,,,,False,asilo+EEUU
2016-02-14,EC,,13.0,,,,,,False,asilo+EEUU
2016-02-21,EC,,13.0,,,,,,False,asilo+EEUU
2016-02-28,EC,,13.0,,,,,,False,asilo+EEUU
2016-03-06,EC,,14.0,,,,,,False,asilo+EEUU
2016-03-13,EC,,17.0,,,,,,False,asilo+EEUU
2016-03-20,EC,,14.0,,,,,,False,asilo+EEUU
2016-03-27,EC,,13.0,,,,,,False,asilo+EEUU
2016-04-03,EC,,14.0,,,,,,False,asilo+EEUU
2016-04-10,EC,,14.0,,,,,,False,asilo+EEUU
2016-04-17,EC,,18.0,,,,,,False,asilo+EEUU
2016-04-24,EC,,17.0,,,,,,False,asilo+EEUU
2016-05-01,EC,,12.0,,,,,,False,asilo+EEUU
2016-05-08,EC,,13.0,,,,,,False,asilo+EEUU
2016-05-15,EC,,19.0,,,,,,False,asilo+EEUU
2016-05-22,EC,,41.0,,,,,,False,asilo+EEUU
2016-05-29,EC,,24.0,,,,,,False,asilo+EEUU
2016-06-05,EC,,18.0,,,,,,False,asilo+EEUU
2016-06-12,EC,,100.0,,,,,,False,asilo+EEUU
2016-06-19,EC,,37.0,,,,,,False,asilo+EEUU
2016-06-26,EC,,22.0,,,,,,False,asilo+EEUU
2016-07-03,EC,,13.0,,,,,,False,asilo+EEUU
2016-07-10,EC,,12.0,,,,,,False,asilo+EEUU
2016-07-17,EC,,13.0,,,,,,False,asilo+EEUU
2016-07-24,EC,,14.0,,,,,,False,asilo+EEUU
2016-07-31,EC,,15.0,,,,,,False,asilo+EEUU
2016-08-07,EC,,16.0,,,,,,False,asilo+EEUU
2016-08-14,EC,,17.0,,,,,,False,asilo+EEUU
2016-08-21,EC,,18.0,,,,,,False,asilo+EEUU
2016-08-28,EC,,16.0,,,,,,False,asilo+EEUU
2016-09-04,EC,,18.0,,,,,,False,asilo+EEUU
2016-09-11,EC,,18.0,,,,,,False,asilo+EEUU
2016-09-18,EC,,19.0,,,,,,False,asilo+EEUU
2016-09-25,EC,,19.0,,,,,,False,asilo+EEUU
2016-10-02,EC,,18.0,,,,,,False,asilo+EEUU
2016-10-09,EC,,17.0,,,,,,False,asilo+EEUU
2016-10-16,EC,,17.0,,,,,,False,asilo+EEUU
2016-10-23,EC,,11.0,,,,,,False,asilo+EEUU
2016-10-30,EC,,15.0,,,,,,False,asilo+EEUU
2016-11-06,EC,,69.0,,,,,,False,asilo+EEUU
2016-11-13,EC,,16.0,,,,,,False,asilo+EEUU
2016-11-20,EC,,19.0,,,,,,False,asilo+EEUU
2016-11-27,EC,,16.0,,,,,,False,asilo+EEUU
2016-12-04,EC,,13.0,,,,,,False,asilo+EEUU
2016-12-11,EC,,12.0,,,,,,False,asilo+EEUU
2016-12-18,EC,,14.0,,,,,,False,asilo+EEUU
2016-12-25,EC,,16.0,,,,,,False,asilo+EEUU
2017-01-01,EC,,15.0,,,,,,False,asilo+EEUU
2017-01-08,EC,,12.0,,,,,,False,asilo+EEUU
2017-01-15,EC,,20.0,,,,,,False,asilo+EEUU
2017-01-22,EC,,19.0,,,,,,False,asilo+EEUU
2017-01-29,EC,,15.0,,,,,,False,asilo+EEUU
2017-02-05,EC,,19.0,,,,,,False,asilo+EEUU
2017-02-12,EC,,17.0,,,,,,False,asilo+EEUU
2017-02-19,EC,,13.0,,,,,,False,asilo+EEUU
2017-02-26,EC,,12.0,,,,,,False,asilo+EEUU
2017-03-05,EC,,17.0,,,,,,False,asilo+EEUU
2017-03-12,EC,,15.0,,,,,,False,asilo+EEUU
2017-03-19,EC,,18.0,,,,,,False,asilo+EEUU
2017-03-26,EC,,15.0,,,,,,False,asilo+EEUU
2017-04-02,EC,,19.0,,,,,,False,asilo+EEUU
2017-04-09,EC,,26.0,,,,,,False,asilo+EEUU
2017-04-16,EC,,21.0,,,,,,False,asilo+EEUU
2017-04-23,EC,,25.0,,,,,,False,asilo+EEUU
2017-04-30,EC,,18.0,,,,,,False,asilo+EEUU
2017-05-07,EC,,16.0,,,,,,False,asilo+EEUU
2017-05-14,EC,,16.0,,,,,,False,asilo+EEUU
2017-05-21,EC,,18.0,,,,,,False,asilo+EEUU
2017-05-28,EC,,16.0,,,,,,False,asilo+EEUU
2017-06-04,EC,,14.0,,,,,,False,asilo+EEUU
2017-06-11,EC,,15.0,,,,,,False,asilo+EEUU
2017-06-18,EC,,18.0,,,,,,False,asilo+EEUU
2017-06-25,EC,,15.0,,,,,,False,asilo+EEUU
2017-07-02,EC,,15.0,,,,,,False,asilo+EEUU
2017-07-09,EC,,13.0,,,,,,False,asilo+EEUU
2017-07-16,EC,,14.0,,,,,,False,asilo+EEUU
2017-07-23,EC,,12.0,,,,,,False,asilo+EEUU
2017-07-30,EC,,17.0,,,,,,False,asilo+EEUU
2017-08-06,EC,,18.0,,,,,,False,asilo+EEUU
2017-08-13,EC,,19.0,,,,,,False,asilo+EEUU
2017-08-20,EC,,18.0,,,,,,False,asilo+EEUU
2017-08-27,EC,,16.0,,,,,,False,asilo+EEUU
2017-09-03,EC,,19.0,,,,,,False,asilo+EEUU
2017-09-10,EC,,20.0,,,,,,False,asilo+EEUU
2017-09-17,EC,,16.0,,,,,,False,asilo+EEUU
2017-09-24,EC,,16.0,,,,,,False,asilo+EEUU
2017-10-01,EC,,19.0,,,,,,False,asilo+EEUU
2017-10-08,EC,,16.0,,,,,,False,asilo+EEUU
2017-10-15,EC,,14.0,,,,,,False,asilo+EEUU
2017-10-22,EC,,15.0,,,,,,False,asilo+EEUU
2017-10-29,EC,,12.0,,,,,,False,asilo+EEUU
2017-11-05,EC,,19.0,,,,,,False,asilo+EEUU
2017-11-12,EC,,15.0,,,,,,False,asilo+EEUU
2017-11-19,EC,,17.0,,,,,,False,asilo+EEUU
2017-11-26,EC,,13.0,,,,,,False,asilo+EEUU
2017-12-03,EC,,15.0,,,,,,False,asilo+EEUU
2017-12-10,EC,,13.0,,,,,,False,asilo+EEUU
2017-12-17,EC,,12.0,,,,,,False,asilo+EEUU
2017-12-24,EC,,13.0,,,,,,False,asilo+EEUU
2017-12-31,EC,,17.0,,,,,,False,asilo+EEUU
2018-01-07,EC,,17.0,,,,,,False,asilo+EEUU
2018-01-14,EC,,13.0,,,,,,False,asilo+EEUU
2018-01-21,EC,,14.0,,,,,,False,asilo+EEUU
2018-01-28,EC,,14.0,,,,,,False,asilo+EEUU
2018-02-04,EC,,11.0,,,,,,False,asilo+EEUU
2018-02-11,EC,,19.0,,,,,,False,asilo+EEUU
2018-02-18,EC,,17.0,,,,,,False,asilo+EEUU
2018-02-25,EC,,18.0,,,,,,False,asilo+EEUU
2018-03-04,EC,,16.0,,,,,,False,asilo+EEUU
2018-03-11,EC,,15.0,,,,,,False,asilo+EEUU
2018-03-18,EC,,16.0,,,,,,False,asilo+EEUU
2018-03-25,EC,,15.0,,,,,,False,asilo+EEUU
2018-04-01,EC,,15.0,,,,,,False,asilo+EEUU
2018-04-08,EC,,21.0,,,,,,False,asilo+EEUU
2018-04-15,EC,,19.0,,,,,,False,asilo+EEUU
2018-04-22,EC,,15.0,,,,,,False,asilo+EEUU
2018-04-29,EC,,14.0,,,,,,False,asilo+EEUU
2018-05-06,EC,,16.0,,,,,,False,asilo+EEUU
2018-05-13,EC,,15.0,,,,,,False,asilo+EEUU
2018-05-20,EC,,16.0,,,,,,False,asilo+EEUU
2018-05-27,EC,,14.0,,,,,,False,asilo+EEUU
2018-06-03,EC,,15.0,,,,,,False,asilo+EEUU
2018-06-10,EC,,17.0,,,,,,False,asilo+EEUU
2018-06-17,EC,,15.0,,,,,,False,asilo+EEUU
2018-06-24,EC,,16.0,,,,,,False,asilo+EEUU
2018-07-01,EC,,17.0,,,,,,False,asilo+EEUU
2018-07-08,EC,,17.0,,,,,,False,asilo+EEUU
2018-07-15,EC,,14.0,,,,,,False,asilo+EEUU
2018-07-22,EC,,16.0,,,,,,False,asilo+EEUU
2018-07-29,EC,,15.0,,,,,,False,asilo+EEUU
2018-08-05,EC,,13.0,,,,,,False,asilo+EEUU
2018-08-12,EC,,21.0,,,,,,False,asilo+EEUU
2018-08-19,EC,,15.0,,,,,,False,asilo+EEUU
2018-08-26,EC,,18.0,,,,,,False,asilo+EEUU
2018-09-02,EC,,18.0,,,,,,False,asilo+EEUU
2018-09-09,EC,,19.0,,,,,,False,asilo+EEUU
2018-09-16,EC,,18.0,,,,,,False,asilo+EEUU
2018-09-23,EC,,20.0,,,,,,False,asilo+EEUU
2018-09-30,EC,,15.0,,,,,,False,asilo+EEUU
2018-10-07,EC,,18.0,,,,,,False,asilo+EEUU
2018-10-14,EC,,20.0,,,,,,False,asilo+EEUU
2018-10-21,EC,,18.0,,,,,,False,asilo+EEUU
2018-10-28,EC,,20.0,,,,,,False,asilo+EEUU
2018-11-04,EC,,23.0,,,,,,False,asilo+EEUU
2018-11-11,EC,,17.0,,,,,,False,asilo+EEUU
2018-11-18,EC,,16.0,,,,,,False,asilo+EEUU
2018-11-25,EC,,18.0,,,,,,False,asilo+EEUU
2018-12-02,EC,,18.0,,,,,,False,asilo+EEUU
2018-12-09,EC,,15.0,,,,,,False,asilo+EEUU
2018-12-16,EC,,11.0,,,,,,False,asilo+EEUU
2018-12-23,EC,,11.0,,,,,,False,asilo+EEUU
2018-12-30,EC,,15.0,,,,,,False,asilo+EEUU
2019-01-06,EC,,16.0,,,,,,False,asilo+EEUU
2019-01-13,EC,,16.0,,,,,,False,asilo+EEUU
2019-01-20,EC,,17.0,,,,,,False,asilo+EEUU
2019-01-27,EC,,19.0,,,,,,False,asilo+EEUU
2019-02-03,EC,,20.0,,,,,,False,asilo+EEUU
2019-02-10,EC,,18.0,,,,,,False,asilo+EEUU
2019-02-17,EC,,19.0,,,,,,False,asilo+EEUU
2019-02-24,EC,,20.0,,,,,,False,asilo+EEUU
2019-03-03,EC,,19.0,,,,,,False,asilo+EEUU
2019-03-10,EC,,16.0,,,,,,False,asilo+EEUU
2019-03-17,EC,,34.0,,,,,,False,asilo+EEUU
2019-03-24,EC,,18.0,,,,,,False,asilo+EEUU
2019-03-31,EC,,18.0,,,,,,False,asilo+EEUU
2019-04-07,EC,,25.0,,,,,,False,asilo+EEUU
2019-04-14,EC,,21.0,,,,,,False,asilo+EEUU
2019-04-21,EC,,16.0,,,,,,True,asilo+EEUU
2014-04-27,EC,,,60.0,,,,,False,asilo+españa
2014-05-04,EC,,,64.0,,,,,False,asilo+españa
2014-05-11,EC,,,51.0,,,,,False,asilo+españa
2014-05-18,EC,,,41.0,,,,,False,asilo+españa
2014-05-25,EC,,,36.0,,,,,False,asilo+españa
2014-06-01,EC,,,49.0,,,,,False,asilo+españa
2014-06-08,EC,,,93.0,,,,,False,asilo+españa
2014-06-15,EC,,,97.0,,,,,False,asilo+españa
2014-06-22,EC,,,50.0,,,,,False,asilo+españa
2014-06-29,EC,,,37.0,,,,,False,asilo+españa
2014-07-06,EC,,,37.0,,,,,False,asilo+españa
2014-07-13,EC,,,40.0,,,,,False,asilo+españa
2014-07-20,EC,,,48.0,,,,,False,asilo+españa
2014-07-27,EC,,,55.0,,,,,False,asilo+españa
2014-08-03,EC,,,51.0,,,,,False,asilo+españa
2014-08-10,EC,,,51.0,,,,,False,asilo+españa
2014-08-17,EC,,,48.0,,,,,False,asilo+españa
2014-08-24,EC,,,43.0,,,,,False,asilo+españa
2014-08-31,EC,,,41.0,,,,,False,asilo+españa
2014-09-07,EC,,,39.0,,,,,False,asilo+españa
2014-09-14,EC,,,38.0,,,,,False,asilo+españa
2014-09-21,EC,,,33.0,,,,,False,asilo+españa
2014-09-28,EC,,,34.0,,,,,False,asilo+españa
2014-10-05,EC,,,38.0,,,,,False,asilo+españa
2014-10-12,EC,,,39.0,,,,,False,asilo+españa
2014-10-19,EC,,,38.0,,,,,False,asilo+españa
2014-10-26,EC,,,33.0,,,,,False,asilo+españa
2014-11-02,EC,,,33.0,,,,,False,asilo+españa
2014-11-09,EC,,,33.0,,,,,False,asilo+españa
2014-11-16,EC,,,38.0,,,,,False,asilo+españa
2014-11-23,EC,,,34.0,,,,,False,asilo+españa
2014-11-30,EC,,,32.0,,,,,False,asilo+españa
2014-12-07,EC,,,37.0,,,,,False,asilo+españa
2014-12-14,EC,,,37.0,,,,,False,asilo+españa
2014-12-21,EC,,,38.0,,,,,False,asilo+españa
2014-12-28,EC,,,46.0,,,,,False,asilo+españa
2015-01-04,EC,,,44.0,,,,,False,asilo+españa
2015-01-11,EC,,,44.0,,,,,False,asilo+españa
2015-01-18,EC,,,36.0,,,,,False,asilo+españa
2015-01-25,EC,,,37.0,,,,,False,asilo+españa
2015-02-01,EC,,,35.0,,,,,False,asilo+españa
2015-02-08,EC,,,33.0,,,,,False,asilo+españa
2015-02-15,EC,,,33.0,,,,,False,asilo+españa
2015-02-22,EC,,,34.0,,,,,False,asilo+españa
2015-03-01,EC,,,34.0,,,,,False,asilo+españa
2015-03-08,EC,,,38.0,,,,,False,asilo+españa
2015-03-15,EC,,,35.0,,,,,False,asilo+españa
2015-03-22,EC,,,41.0,,,,,False,asilo+españa
2015-03-29,EC,,,35.0,,,,,False,asilo+españa
2015-04-05,EC,,,35.0,,,,,False,asilo+españa
2015-04-12,EC,,,39.0,,,,,False,asilo+españa
2015-04-19,EC,,,41.0,,,,,False,asilo+españa
2015-04-26,EC,,,39.0,,,,,False,asilo+españa
2015-05-03,EC,,,41.0,,,,,False,asilo+españa
2015-05-10,EC,,,46.0,,,,,False,asilo+españa
2015-05-17,EC,,,42.0,,,,,False,asilo+españa
2015-05-24,EC,,,41.0,,,,,False,asilo+españa
2015-05-31,EC,,,40.0,,,,,False,asilo+españa
2015-06-07,EC,,,39.0,,,,,False,asilo+españa
2015-06-14,EC,,,36.0,,,,,False,asilo+españa
2015-06-21,EC,,,37.0,,,,,False,asilo+españa
2015-06-28,EC,,,35.0,,,,,False,asilo+españa
2015-07-05,EC,,,38.0,,,,,False,asilo+españa
2015-07-12,EC,,,37.0,,,,,False,asilo+españa
2015-07-19,EC,,,33.0,,,,,False,asilo+españa
2015-07-26,EC,,,34.0,,,,,False,asilo+españa
2015-08-02,EC,,,35.0,,,,,False,asilo+españa
2015-08-09,EC,,,39.0,,,,,False,asilo+españa
2015-08-16,EC,,,38.0,,,,,False,asilo+españa
2015-08-23,EC,,,38.0,,,,,False,asilo+españa
2015-08-30,EC,,,37.0,,,,,False,asilo+españa
2015-09-06,EC,,,41.0,,,,,False,asilo+españa
2015-09-13,EC,,,33.0,,,,,False,asilo+españa
2015-09-20,EC,,,34.0,,,,,False,asilo+españa
2015-09-27,EC,,,33.0,,,,,False,asilo+españa
2015-10-04,EC,,,34.0,,,,,False,asilo+españa
2015-10-11,EC,,,35.0,,,,,False,asilo+españa
2015-10-18,EC,,,33.0,,,,,False,asilo+españa
2015-10-25,EC,,,38.0,,,,,False,asilo+españa
2015-11-01,EC,,,32.0,,,,,False,asilo+españa
2015-11-08,EC,,,32.0,,,,,False,asilo+españa
2015-11-15,EC,,,34.0,,,,,False,asilo+españa
2015-11-22,EC,,,34.0,,,,,False,asilo+españa
2015-11-29,EC,,,32.0,,,,,False,asilo+españa
2015-12-06,EC,,,37.0,,,,,False,asilo+españa
2015-12-13,EC,,,38.0,,,,,False,asilo+españa
2015-12-20,EC,,,42.0,,,,,False,asilo+españa
2015-12-27,EC,,,37.0,,,,,False,asilo+españa
2016-01-03,EC,,,38.0,,,,,False,asilo+españa
2016-01-10,EC,,,38.0,,,,,False,asilo+españa
2016-01-17,EC,,,38.0,,,,,False,asilo+españa
2016-01-24,EC,,,37.0,,,,,False,asilo+españa
2016-01-31,EC,,,34.0,,,,,False,asilo+españa
2016-02-07,EC,,,32.0,,,,,False,asilo+españa
2016-02-14,EC,,,39.0,,,,,False,asilo+españa
2016-02-21,EC,,,39.0,,,,,False,asilo+españa
2016-02-28,EC,,,39.0,,,,,False,asilo+españa
2016-03-06,EC,,,34.0,,,,,False,asilo+españa
2016-03-13,EC,,,39.0,,,,,False,asilo+españa
2016-03-20,EC,,,36.0,,,,,False,asilo+españa
2016-03-27,EC,,,39.0,,,,,False,asilo+españa
2016-04-03,EC,,,38.0,,,,,False,asilo+españa
2016-04-10,EC,,,40.0,,,,,False,asilo+españa
2016-04-17,EC,,,34.0,,,,,False,asilo+españa
2016-04-24,EC,,,38.0,,,,,False,asilo+españa
2016-05-01,EC,,,34.0,,,,,False,asilo+españa
2016-05-08,EC,,,35.0,,,,,False,asilo+españa
2016-05-15,EC,,,36.0,,,,,False,asilo+españa
2016-05-22,EC,,,36.0,,,,,False,asilo+españa
2016-05-29,EC,,,33.0,,,,,False,asilo+españa
2016-06-05,EC,,,33.0,,,,,False,asilo+españa
2016-06-12,EC,,,37.0,,,,,False,asilo+españa
2016-06-19,EC,,,36.0,,,,,False,asilo+españa
2016-06-26,EC,,,47.0,,,,,False,asilo+españa
2016-07-03,EC,,,33.0,,,,,False,asilo+españa
2016-07-10,EC,,,37.0,,,,,False,asilo+españa
2016-07-17,EC,,,33.0,,,,,False,asilo+españa
2016-07-24,EC,,,33.0,,,,,False,asilo+españa
2016-07-31,EC,,,35.0,,,,,False,asilo+españa
2016-08-07,EC,,,33.0,,,,,False,asilo+españa
2016-08-14,EC,,,35.0,,,,,False,asilo+españa
2016-08-21,EC,,,35.0,,,,,False,asilo+españa
2016-08-28,EC,,,39.0,,,,,False,asilo+españa
2016-09-04,EC,,,42.0,,,,,False,asilo+españa
2016-09-11,EC,,,35.0,,,,,False,asilo+españa
2016-09-18,EC,,,36.0,,,,,False,asilo+españa
2016-09-25,EC,,,35.0,,,,,False,asilo+españa
2016-10-02,EC,,,36.0,,,,,False,asilo+españa
2016-10-09,EC,,,34.0,,,,,False,asilo+españa
2016-10-16,EC,,,35.0,,,,,False,asilo+españa
2016-10-23,EC,,,34.0,,,,,False,asilo+españa
2016-10-30,EC,,,31.0,,,,,False,asilo+españa
2016-11-06,EC,,,37.0,,,,,False,asilo+españa
2016-11-13,EC,,,32.0,,,,,False,asilo+españa
2016-11-20,EC,,,35.0,,,,,False,asilo+españa
2016-11-27,EC,,,36.0,,,,,False,asilo+españa
2016-12-04,EC,,,32.0,,,,,False,asilo+españa
2016-12-11,EC,,,29.0,,,,,False,asilo+españa
2016-12-18,EC,,,31.0,,,,,False,asilo+españa
2016-12-25,EC,,,33.0,,,,,False,asilo+españa
2017-01-01,EC,,,39.0,,,,,False,asilo+españa
2017-01-08,EC,,,37.0,,,,,False,asilo+españa
2017-01-15,EC,,,34.0,,,,,False,asilo+españa
2017-01-22,EC,,,35.0,,,,,False,asilo+españa
2017-01-29,EC,,,33.0,,,,,False,asilo+españa
2017-02-05,EC,,,34.0,,,,,False,asilo+españa
2017-02-12,EC,,,34.0,,,,,False,asilo+españa
2017-02-19,EC,,,31.0,,,,,False,asilo+españa
2017-02-26,EC,,,37.0,,,,,False,asilo+españa
2017-03-05,EC,,,39.0,,,,,False,asilo+españa
2017-03-12,EC,,,37.0,,,,,False,asilo+españa
2017-03-19,EC,,,35.0,,,,,False,asilo+españa
2017-03-26,EC,,,37.0,,,,,False,asilo+españa
2017-04-02,EC,,,35.0,,,,,False,asilo+españa
2017-04-09,EC,,,36.0,,,,,False,asilo+españa
2017-04-16,EC,,,36.0,,,,,False,asilo+españa
2017-04-23,EC,,,41.0,,,,,False,asilo+españa
2017-04-30,EC,,,35.0,,,,,False,asilo+españa
2017-05-07,EC,,,34.0,,,,,False,asilo+españa
2017-05-14,EC,,,35.0,,,,,False,asilo+españa
2017-05-21,EC,,,35.0,,,,,False,asilo+españa
2017-05-28,EC,,,32.0,,,,,False,asilo+españa
2017-06-04,EC,,,37.0,,,,,False,asilo+españa
2017-06-11,EC,,,29.0,,,,,False,asilo+españa
2017-06-18,EC,,,35.0,,,,,False,asilo+españa
2017-06-25,EC,,,34.0,,,,,False,asilo+españa
2017-07-02,EC,,,32.0,,,,,False,asilo+españa
2017-07-09,EC,,,32.0,,,,,False,asilo+españa
2017-07-16,EC,,,36.0,,,,,False,asilo+españa
2017-07-23,EC,,,36.0,,,,,False,asilo+españa
2017-07-30,EC,,,34.0,,,,,False,asilo+españa
2017-08-06,EC,,,37.0,,,,,False,asilo+españa
2017-08-13,EC,,,64.0,,,,,False,asilo+españa
2017-08-20,EC,,,44.0,,,,,False,asilo+españa
2017-08-27,EC,,,46.0,,,,,False,asilo+españa
2017-09-03,EC,,,44.0,,,,,False,asilo+españa
2017-09-10,EC,,,38.0,,,,,False,asilo+españa
2017-09-17,EC,,,36.0,,,,,False,asilo+españa
2017-09-24,EC,,,38.0,,,,,False,asilo+españa
2017-10-01,EC,,,40.0,,,,,False,asilo+españa
2017-10-08,EC,,,37.0,,,,,False,asilo+españa
2017-10-15,EC,,,34.0,,,,,False,asilo+españa
2017-10-22,EC,,,35.0,,,,,False,asilo+españa
2017-10-29,EC,,,34.0,,,,,False,asilo+españa
2017-11-05,EC,,,33.0,,,,,False,asilo+españa
2017-11-12,EC,,,33.0,,,,,False,asilo+españa
2017-11-19,EC,,,31.0,,,,,False,asilo+españa
2017-11-26,EC,,,30.0,,,,,False,asilo+españa
2017-12-03,EC,,,33.0,,,,,False,asilo+españa
2017-12-10,EC,,,34.0,,,,,False,asilo+españa
2017-12-17,EC,,,33.0,,,,,False,asilo+españa
2017-12-24,EC,,,36.0,,,,,False,asilo+españa
2017-12-31,EC,,,37.0,,,,,False,asilo+españa
2018-01-07,EC,,,38.0,,,,,False,asilo+españa
2018-01-14,EC,,,34.0,,,,,False,asilo+españa
2018-01-21,EC,,,35.0,,,,,False,asilo+españa
2018-01-28,EC,,,35.0,,,,,False,asilo+españa
2018-02-04,EC,,,37.0,,,,,False,asilo+españa
2018-02-11,EC,,,36.0,,,,,False,asilo+españa
2018-02-18,EC,,,39.0,,,,,False,asilo+españa
2018-02-25,EC,,,37.0,,,,,False,asilo+españa
2018-03-04,EC,,,34.0,,,,,False,asilo+españa
2018-03-11,EC,,,45.0,,,,,False,asilo+españa
2018-03-18,EC,,,46.0,,,,,False,asilo+españa
2018-03-25,EC,,,67.0,,,,,False,asilo+españa
2018-04-01,EC,,,43.0,,,,,False,asilo+españa
2018-04-08,EC,,,39.0,,,,,False,asilo+españa
2018-04-15,EC,,,35.0,,,,,False,asilo+españa
2018-04-22,EC,,,36.0,,,,,False,asilo+españa
2018-04-29,EC,,,42.0,,,,,False,asilo+españa
2018-05-06,EC,,,42.0,,,,,False,asilo+españa
2018-05-13,EC,,,40.0,,,,,False,asilo+españa
2018-05-20,EC,,,42.0,,,,,False,asilo+españa
2018-05-27,EC,,,42.0,,,,,False,asilo+españa
2018-06-03,EC,,,39.0,,,,,False,asilo+españa
2018-06-10,EC,,,100.0,,,,,False,asilo+españa
2018-06-17,EC,,,66.0,,,,,False,asilo+españa
2018-06-24,EC,,,67.0,,,,,False,asilo+españa
2018-07-01,EC,,,75.0,,,,,False,asilo+españa
2018-07-08,EC,,,40.0,,,,,False,asilo+españa
2018-07-15,EC,,,40.0,,,,,False,asilo+españa
2018-07-22,EC,,,38.0,,,,,False,asilo+españa
2018-07-29,EC,,,39.0,,,,,False,asilo+españa
2018-08-05,EC,,,40.0,,,,,False,asilo+españa
2018-08-12,EC,,,45.0,,,,,False,asilo+españa
2018-08-19,EC,,,42.0,,,,,False,asilo+españa
2018-08-26,EC,,,53.0,,,,,False,asilo+españa
2018-09-02,EC,,,55.0,,,,,False,asilo+españa
2018-09-09,EC,,,56.0,,,,,False,asilo+españa
2018-09-16,EC,,,40.0,,,,,False,asilo+españa
2018-09-23,EC,,,38.0,,,,,False,asilo+españa
2018-09-30,EC,,,39.0,,,,,False,asilo+españa
2018-10-07,EC,,,60.0,,,,,False,asilo+españa
2018-10-14,EC,,,59.0,,,,,False,asilo+españa
2018-10-21,EC,,,48.0,,,,,False,asilo+españa
2018-10-28,EC,,,45.0,,,,,False,asilo+españa
2018-11-04,EC,,,39.0,,,,,False,asilo+españa
2018-11-11,EC,,,37.0,,,,,False,asilo+españa
2018-11-18,EC,,,36.0,,,,,False,asilo+españa
2018-11-25,EC,,,38.0,,,,,False,asilo+españa
2018-12-02,EC,,,39.0,,,,,False,asilo+españa
2018-12-09,EC,,,39.0,,,,,False,asilo+españa
2018-12-16,EC,,,45.0,,,,,False,asilo+españa
2018-12-23,EC,,,39.0,,,,,False,asilo+españa
